timestamp,AQIH,PM2.5,PM10
16-08-2024 22:15,30,11,13
16-08-2024 22:30,27,11,12
16-08-2024 22:45,30,11,13
16-08-2024 23:00,32,12,14
16-08-2024 23:15,30,13,15
16-08-2024 23:30,35,14,15
16-08-2024 23:45,32,14,16
17-08-2024 00:00,32,14,15
17-08-2024 00:15,28,13,15
17-08-2024 00:30,30,13,14
17-08-2024 00:45,35,12,14
17-08-2024 01:00,33,13,14
17-08-2024 01:15,33,14,15
17-08-2024 01:30,42,15,17
17-08-2024 01:45,33,15,17
17-08-2024 02:00,35,15,16
17-08-2024 02:15,38,16,17
17-08-2024 02:30,47,18,20
17-08-2024 02:45,42,18,20
17-08-2024 03:00,48,18,20
17-08-2024 03:15,42,19,21
17-08-2024 03:30,42,18,21
17-08-2024 03:45,45,19,21
17-08-2024 04:00,45,19,21
17-08-2024 04:15,45,19,22
17-08-2024 04:30,43,20,22
17-08-2024 04:45,47,20,22
17-08-2024 05:00,50,22,24
17-08-2024 05:15,50,21,24
17-08-2024 05:30,50,21,24
17-08-2024 05:45,50,22,24
17-08-2024 06:00,51,22,24
17-08-2024 06:15,50,22,25
17-08-2024 06:30,50,22,25
17-08-2024 06:45,50,23,25
17-08-2024 07:00,54,26,28
17-08-2024 07:15,54,25,27
17-08-2024 07:30,59,27,29
17-08-2024 07:45,54,27,30
17-08-2024 08:00,54,27,29
17-08-2024 08:15,56,28,31
17-08-2024 08:30,54,27,30
17-08-2024 08:45,51,24,27
17-08-2024 09:00,50,23,25
17-08-2024 09:15,50,23,25
17-08-2024 09:30,45,21,23
17-08-2024 09:45,40,19,20
17-08-2024 10:00,38,18,19
17-08-2024 10:15,37,14,16
17-08-2024 10:30,30,13,14
17-08-2024 10:45,33,14,16
17-08-2024 11:00,35,16,17
17-08-2024 11:15,35,16,17
17-08-2024 11:30,37,16,17
17-08-2024 11:45,37,18,19
17-08-2024 12:00,40,19,20
17-08-2024 12:15,42,20,21
17-08-2024 12:30,50,21,23
17-08-2024 12:45,47,22,23
17-08-2024 13:00,47,23,24
17-08-2024 13:15,51,23,24
17-08-2024 13:30,43,22,23
17-08-2024 13:45,47,21,23
17-08-2024 14:00,47,21,22
17-08-2024 14:15,43,21,23
17-08-2024 14:30,45,21,23
17-08-2024 14:45,45,21,22
17-08-2024 15:00,47,21,23
17-08-2024 15:15,43,20,21
17-08-2024 15:30,42,19,21
17-08-2024 15:45,43,20,21
17-08-2024 16:00,42,20,22
17-08-2024 16:15,45,21,23
17-08-2024 16:30,50,22,23
17-08-2024 16:45,47,22,24
17-08-2024 17:00,48,22,25
17-08-2024 17:15,48,22,24
17-08-2024 17:30,51,22,23
17-08-2024 17:45,51,24,25
17-08-2024 18:00,53,27,29
17-08-2024 18:15,61,28,32
17-08-2024 18:30,50,21,24
17-08-2024 18:45,54,26,28
17-08-2024 19:00,50,20,23
17-08-2024 19:15,59,25,27
17-08-2024 19:30,58,27,30
17-08-2024 19:45,58,24,27
17-08-2024 20:00,52,52,52
17-08-2024 20:15,47,17,19
17-08-2024 20:30,45,20,22
17-08-2024 20:45,48,22,24
17-08-2024 21:00,42,18,20
17-08-2024 21:15,38,18,19
17-08-2024 21:30,48,20,21
17-08-2024 21:45,50,23,25
17-08-2024 22:00,51,24,26
17-08-2024 22:15,51,24,26
17-08-2024 22:30,51,25,27
17-08-2024 22:45,54,26,28
17-08-2024 23:00,51,26,28
17-08-2024 23:15,53,26,28
17-08-2024 23:30,51,25,27
17-08-2024 23:45,54,26,28
18-08-2024 00:00,54,27,29
18-08-2024 00:15,56,28,29
18-08-2024 00:30,54,27,30
18-08-2024 00:45,56,28,30
18-08-2024 01:00,56,28,31
18-08-2024 01:15,59,27,29
18-08-2024 01:30,51,26,28
18-08-2024 01:45,54,26,28
18-08-2024 02:00,54,28,29
18-08-2024 02:15,54,28,30
18-08-2024 02:30,56,28,30
18-08-2024 02:45,54,28,31
18-08-2024 03:00,54,28,30
18-08-2024 03:15,54,28,30
18-08-2024 03:30,54,29,32
18-08-2024 03:45,58,29,32
18-08-2024 04:00,58,28,31
18-08-2024 04:15,58,30,32
18-08-2024 04:30,61,30,33
18-08-2024 04:45,59,30,34
18-08-2024 05:00,58,30,34
18-08-2024 05:15,59,30,34
18-08-2024 05:30,59,30,34
18-08-2024 05:45,61,32,36
18-08-2024 06:00,61,31,35
18-08-2024 06:15,63,32,36
18-08-2024 06:30,63,33,38
18-08-2024 06:45,68,34,40
18-08-2024 07:00,73,38,46
18-08-2024 07:15,73,38,46
18-08-2024 07:30,75,40,49
18-08-2024 07:45,70,38,45
18-08-2024 08:00,80,42,52
18-08-2024 08:15,83,45,56
18-08-2024 08:30,81,45,55
18-08-2024 08:45,83,46,57
18-08-2024 09:00,81,44,54
18-08-2024 09:15,83,45,56
18-08-2024 09:30,88,48,59
18-08-2024 09:45,86,48,59
18-08-2024 10:00,81,44,54
18-08-2024 10:15,76,42,51
18-08-2024 10:30,75,40,48
18-08-2024 10:45,71,40,48
18-08-2024 11:00,75,41,50
18-08-2024 11:15,78,42,52
18-08-2024 11:30,81,45,56
18-08-2024 11:45,83,47,58
18-08-2024 12:00,86,46,57
18-08-2024 12:15,81,44,55
18-08-2024 12:30,83,46,56
18-08-2024 12:45,80,45,55
18-08-2024 13:00,81,46,56
18-08-2024 13:15,83,46,56
18-08-2024 13:30,83,46,57
18-08-2024 13:45,81,45,56
18-08-2024 14:00,83,45,55
18-08-2024 14:15,81,45,55
18-08-2024 14:30,81,45,55
18-08-2024 14:45,80,45,55
18-08-2024 15:00,80,44,54
18-08-2024 15:15,78,44,53
18-08-2024 15:30,76,42,51
18-08-2024 15:45,76,42,52
18-08-2024 16:00,75,42,51
18-08-2024 16:15,76,43,52
18-08-2024 16:30,78,43,52
18-08-2024 16:45,85,45,56
18-08-2024 17:00,83,45,55
18-08-2024 17:15,73,39,48
18-08-2024 17:30,68,32,35
18-08-2024 17:45,65,31,34
18-08-2024 18:00,75,38,46
18-08-2024 18:15,76,42,51
18-08-2024 18:30,78,42,51
18-08-2024 18:45,83,46,57
18-08-2024 19:00,85,46,57
18-08-2024 19:15,81,45,55
18-08-2024 19:30,80,44,54
18-08-2024 19:45,83,45,55
18-08-2024 20:00,81,44,55
18-08-2024 20:15,80,44,54
18-08-2024 20:30,80,44,54
18-08-2024 20:45,78,43,52
18-08-2024 21:00,78,43,52
18-08-2024 21:15,78,42,52
18-08-2024 21:30,78,42,51
18-08-2024 21:45,78,43,52
18-08-2024 22:00,81,44,54
18-08-2024 22:15,70,34,38
18-08-2024 22:30,58,28,30
18-08-2024 22:45,54,28,30
18-08-2024 23:00,54,28,30
18-08-2024 23:15,53,28,30
18-08-2024 23:30,53,28,29
18-08-2024 23:45,54,26,27
19-08-2024 00:00,53,24,26
19-08-2024 00:15,50,23,24
19-08-2024 00:30,48,22,24
19-08-2024 00:45,48,22,24
19-08-2024 01:00,50,22,24
19-08-2024 01:15,51,22,24
19-08-2024 01:30,51,23,24
19-08-2024 01:45,51,23,25
19-08-2024 02:00,54,28,31
19-08-2024 02:15,58,29,32
19-08-2024 02:30,56,27,30
19-08-2024 02:45,54,26,28
19-08-2024 03:00,53,26,29
19-08-2024 03:15,56,26,29
19-08-2024 03:30,54,26,28
19-08-2024 03:45,56,27,29
19-08-2024 04:00,53,27,29
19-08-2024 04:15,58,26,29
19-08-2024 04:30,54,26,29
19-08-2024 04:45,53,27,29
19-08-2024 05:00,53,27,29
19-08-2024 05:15,56,27,30
19-08-2024 05:30,54,27,30
19-08-2024 05:45,53,26,28
19-08-2024 06:00,53,25,28
19-08-2024 06:15,51,25,28
19-08-2024 06:30,53,25,27
19-08-2024 06:45,58,26,29
19-08-2024 07:00,61,31,35
19-08-2024 07:15,66,32,38
19-08-2024 07:30,63,32,36
19-08-2024 07:45,63,32,36
19-08-2024 08:00,80,36,44
19-08-2024 08:15,71,37,46
19-08-2024 08:30,71,37,45
19-08-2024 08:45,80,38,48
19-08-2024 09:00,76,41,50
19-08-2024 09:15,76,40,48
19-08-2024 09:30,76,38,46
19-08-2024 09:45,66,34,40
19-08-2024 10:00,65,33,39
19-08-2024 10:15,66,34,40
19-08-2024 10:30,66,36,42
19-08-2024 10:45,70,36,43
19-08-2024 11:00,70,37,44
19-08-2024 11:15,70,36,44
19-08-2024 11:30,68,36,44
19-08-2024 11:45,68,37,44
19-08-2024 12:00,76,40,48
19-08-2024 12:15,75,41,50
19-08-2024 12:30,78,42,52
19-08-2024 12:45,78,43,52
19-08-2024 13:00,80,43,53
19-08-2024 13:15,78,43,52
19-08-2024 13:30,80,44,53
19-08-2024 13:45,81,45,54
19-08-2024 14:00,80,44,53
19-08-2024 14:15,75,42,52
19-08-2024 14:30,75,42,51
19-08-2024 14:45,73,41,50
19-08-2024 15:00,75,40,49
19-08-2024 15:15,59,31,34
19-08-2024 15:30,63,29,31
19-08-2024 15:45,58,28,30
19-08-2024 16:00,63,30,34
19-08-2024 16:15,58,32,35
19-08-2024 16:30,58,29,32
19-08-2024 16:45,53,23,25
19-08-2024 17:00,48,22,23
19-08-2024 17:15,56,26,28
19-08-2024 17:30,59,30,33
19-08-2024 17:45,54,27,30
19-08-2024 18:00,28,11,12
19-08-2024 18:15,33,11,12
19-08-2024 18:30,32,13,14
19-08-2024 18:45,22,7,8
19-08-2024 19:00,13,4,5
19-08-2024 19:15,7,3,3
19-08-2024 19:30,10,3,4
19-08-2024 19:45,10,3,4
19-08-2024 20:00,17,4,5
19-08-2024 20:15,17,6,7
19-08-2024 20:30,18,6,7
19-08-2024 20:45,17,6,7
19-08-2024 21:00,20,6,7
19-08-2024 21:15,23,9,10
19-08-2024 21:30,25,11,12
19-08-2024 21:45,15,5,6
19-08-2024 22:00,17,5,6
19-08-2024 22:15,15,6,7
19-08-2024 22:30,23,8,9
19-08-2024 22:45,32,11,12
19-08-2024 23:00,37,15,16
19-08-2024 23:15,40,18,18
19-08-2024 23:30,42,19,21
19-08-2024 23:45,45,20,21
20-08-2024 00:00,48,21,22
20-08-2024 00:15,48,22,23
20-08-2024 00:30,51,24,25
20-08-2024 00:45,48,22,24
20-08-2024 01:00,50,23,25
20-08-2024 01:15,50,24,25
20-08-2024 01:30,51,25,26
20-08-2024 01:45,53,25,27
20-08-2024 02:00,53,26,27
20-08-2024 02:15,53,26,28
20-08-2024 02:30,54,27,29
20-08-2024 02:45,54,28,30
20-08-2024 03:00,58,28,31
20-08-2024 03:15,56,29,31
20-08-2024 03:30,54,28,30
20-08-2024 03:45,53,27,28
20-08-2024 04:00,53,26,28
20-08-2024 04:15,53,26,28
20-08-2024 04:30,54,26,28
20-08-2024 04:45,54,28,30
20-08-2024 05:00,58,28,30
20-08-2024 05:15,58,29,31
20-08-2024 05:30,58,29,31
20-08-2024 05:45,58,29,31
20-08-2024 06:00,58,30,32
20-08-2024 06:15,59,29,32
20-08-2024 06:30,58,30,32
20-08-2024 06:45,58,30,33
20-08-2024 07:00,59,31,34
20-08-2024 07:15,65,33,37
20-08-2024 07:30,65,35,40
20-08-2024 07:45,65,34,39
20-08-2024 08:00,63,34,39
20-08-2024 08:15,61,32,36
20-08-2024 08:30,59,31,34
20-08-2024 08:45,59,32,35
20-08-2024 09:00,58,31,34
20-08-2024 09:15,58,30,33
20-08-2024 09:30,59,30,33
20-08-2024 09:45,58,30,32
20-08-2024 10:00,56,29,31
20-08-2024 10:15,56,30,32
20-08-2024 10:30,58,30,32
20-08-2024 10:45,58,28,30
20-08-2024 11:00,50,23,24
20-08-2024 11:15,45,22,22
20-08-2024 11:30,50,21,22
20-08-2024 11:45,47,19,20
20-08-2024 12:00,42,19,20
20-08-2024 12:15,40,18,19
20-08-2024 12:30,40,18,19
20-08-2024 12:45,40,18,19
20-08-2024 13:00,40,17,18
20-08-2024 13:15,38,18,19
20-08-2024 13:30,42,18,20
20-08-2024 13:45,40,19,20
20-08-2024 14:00,45,19,20
20-08-2024 14:15,47,21,22
20-08-2024 14:30,47,22,24
20-08-2024 14:45,51,25,26
20-08-2024 15:00,54,28,30
20-08-2024 15:15,58,30,32
20-08-2024 15:30,65,33,37
20-08-2024 15:45,68,36,42
20-08-2024 16:00,70,38,46
20-08-2024 16:15,73,40,47
20-08-2024 16:30,76,42,50
20-08-2024 16:45,76,43,52
20-08-2024 17:00,76,42,51
20-08-2024 17:15,76,43,52
20-08-2024 17:30,78,43,52
20-08-2024 17:45,78,43,52
20-08-2024 18:00,80,44,53
20-08-2024 18:15,81,45,55
20-08-2024 18:30,80,44,54
20-08-2024 18:45,80,44,53
20-08-2024 19:00,80,44,53
20-08-2024 19:15,78,44,53
20-08-2024 19:30,78,43,52
20-08-2024 19:45,80,44,53
20-08-2024 20:00,80,44,53
20-08-2024 20:15,80,44,54
20-08-2024 20:30,85,46,58
20-08-2024 20:45,83,47,58
20-08-2024 21:00,83,46,57
20-08-2024 21:15,81,45,55
20-08-2024 21:30,81,44,55
20-08-2024 21:45,80,45,55
20-08-2024 22:00,83,46,57
20-08-2024 22:15,83,46,56
20-08-2024 22:30,83,45,56
20-08-2024 22:45,83,45,56
20-08-2024 23:00,80,45,55
20-08-2024 23:15,80,44,54
20-08-2024 23:30,81,45,55
20-08-2024 23:45,85,47,58
21-08-2024 00:00,83,46,58
21-08-2024 00:15,83,47,58
21-08-2024 00:30,85,47,59
21-08-2024 00:45,86,48,60
21-08-2024 01:00,85,48,59
21-08-2024 01:15,86,47,58
21-08-2024 01:30,85,47,58
21-08-2024 01:45,85,47,58
21-08-2024 02:00,85,46,57
21-08-2024 02:15,83,46,57
21-08-2024 02:30,83,46,57
21-08-2024 02:45,92,50,62
21-08-2024 03:00,97,51,64
21-08-2024 03:15,108,55,68
21-08-2024 03:30,121,59,71
21-08-2024 03:45,135,62,72
21-08-2024 04:00,132,64,73
21-08-2024 04:15,142,62,72
21-08-2024 04:30,149,65,74
21-08-2024 04:45,162,69,76
21-08-2024 05:00,166,70,77
21-08-2024 05:15,156,67,75
21-08-2024 05:30,149,66,74
21-08-2024 05:45,166,71,77
21-08-2024 06:00,169,70,77
21-08-2024 06:15,156,69,76
21-08-2024 06:30,149,67,75
21-08-2024 06:45,149,66,75
21-08-2024 07:00,142,65,74
21-08-2024 07:15,128,62,72
21-08-2024 07:30,128,59,70
21-08-2024 07:45,115,58,69
21-08-2024 08:00,111,55,67
21-08-2024 08:15,108,55,67
21-08-2024 08:30,100,54,66
21-08-2024 08:45,125,57,69
21-08-2024 09:00,92,51,64
21-08-2024 09:15,90,50,63
21-08-2024 09:30,90,49,61
21-08-2024 09:45,86,47,58
21-08-2024 10:00,83,46,58
21-08-2024 10:15,83,47,58
21-08-2024 10:30,83,47,57
21-08-2024 10:45,83,46,56
21-08-2024 11:00,81,46,56
21-08-2024 11:15,83,46,56
21-08-2024 11:30,81,46,56
21-08-2024 11:45,83,46,57
21-08-2024 12:00,80,44,54
21-08-2024 12:15,80,44,54
21-08-2024 12:30,78,43,53
21-08-2024 12:45,78,43,53
21-08-2024 13:00,78,44,53
21-08-2024 13:15,78,44,53
21-08-2024 13:30,76,42,51
21-08-2024 13:45,76,42,50
21-08-2024 14:00,78,44,52
21-08-2024 14:15,80,44,52
21-08-2024 14:30,73,41,48
21-08-2024 14:45,71,39,46
21-08-2024 15:00,68,37,43
21-08-2024 15:15,66,35,42
21-08-2024 15:30,68,36,42
21-08-2024 15:45,65,35,42
21-08-2024 16:00,65,33,38
21-08-2024 16:15,63,33,38
21-08-2024 16:30,63,34,39
21-08-2024 16:45,66,34,40
21-08-2024 17:00,68,36,41
21-08-2024 17:15,68,35,41
21-08-2024 17:30,70,35,41
21-08-2024 17:45,68,36,42
21-08-2024 18:00,71,38,45
21-08-2024 18:15,73,39,47
21-08-2024 18:30,76,41,49
21-08-2024 18:45,78,43,52
21-08-2024 19:00,88,47,58
21-08-2024 19:15,100,52,65
21-08-2024 19:30,208,67,77
21-08-2024 19:45,197,77,84
21-08-2024 20:00,132,61,72
21-08-2024 20:15,118,57,70
21-08-2024 20:30,100,54,67
21-08-2024 20:45,98,52,65
21-08-2024 21:00,95,51,64
21-08-2024 21:15,92,49,61
21-08-2024 21:30,92,50,62
21-08-2024 21:45,88,50,62
21-08-2024 22:00,92,50,62
21-08-2024 22:15,93,49,62
21-08-2024 22:30,81,45,56
21-08-2024 22:45,80,43,54
21-08-2024 23:00,73,40,50
21-08-2024 23:15,81,44,55
21-08-2024 23:30,78,41,51
21-08-2024 23:45,75,39,48
22-08-2024 00:00,65,32,37
22-08-2024 00:15,53,26,29
22-08-2024 00:30,50,25,27
22-08-2024 00:45,53,26,28
22-08-2024 01:00,51,26,28
22-08-2024 01:15,58,28,30
22-08-2024 01:30,59,30,33
22-08-2024 01:45,59,31,35
22-08-2024 02:00,63,32,36
22-08-2024 02:15,65,33,39
22-08-2024 02:30,70,35,42
22-08-2024 02:45,66,35,43
22-08-2024 03:00,68,36,43
22-08-2024 03:15,70,37,44
22-08-2024 03:30,68,36,44
22-08-2024 03:45,66,35,43
22-08-2024 04:00,66,36,44
22-08-2024 04:15,68,37,45
22-08-2024 04:30,68,37,44
22-08-2024 04:45,68,36,43
22-08-2024 05:00,65,35,42
22-08-2024 05:15,65,34,41
22-08-2024 05:30,65,33,40
22-08-2024 05:45,66,35,42
22-08-2024 06:00,66,35,42
22-08-2024 06:15,68,36,44
22-08-2024 06:30,70,37,45
22-08-2024 06:45,75,39,48
22-08-2024 07:00,73,40,50
22-08-2024 07:15,73,41,50
22-08-2024 07:30,88,47,59
22-08-2024 07:45,81,42,51
22-08-2024 08:00,73,39,47
22-08-2024 08:15,71,38,46
22-08-2024 08:30,70,37,45
22-08-2024 08:45,66,34,40
22-08-2024 09:00,59,30,33
22-08-2024 09:15,50,24,26
22-08-2024 09:30,45,20,22
22-08-2024 09:45,47,20,21
22-08-2024 10:00,37,15,16
22-08-2024 10:15,32,14,15
22-08-2024 10:30,28,12,13
22-08-2024 10:45,33,11,12
22-08-2024 11:00,25,11,12
22-08-2024 11:15,22,9,10
22-08-2024 11:30,28,9,10
22-08-2024 11:45,22,8,9
22-08-2024 12:00,22,7,8
22-08-2024 12:15,18,8,8
22-08-2024 12:30,22,8,9
22-08-2024 12:45,20,9,10
22-08-2024 13:00,23,8,9
22-08-2024 13:15,18,7,8
22-08-2024 13:30,15,6,7
22-08-2024 13:45,15,6,7
22-08-2024 14:00,17,6,7
22-08-2024 14:15,22,8,8
22-08-2024 14:30,23,9,10
22-08-2024 14:45,28,11,12
22-08-2024 15:00,32,14,15
22-08-2024 15:15,45,19,20
22-08-2024 15:30,45,21,23
22-08-2024 15:45,50,21,22
22-08-2024 16:00,48,21,22
22-08-2024 16:15,43,18,19
22-08-2024 16:30,33,14,15
22-08-2024 16:45,30,13,14
22-08-2024 17:00,25,11,12
22-08-2024 17:15,23,10,10
22-08-2024 17:30,25,10,11
22-08-2024 17:45,22,9,10
22-08-2024 18:00,23,8,9
22-08-2024 18:15,25,8,10
22-08-2024 18:30,25,10,12
22-08-2024 18:45,58,21,24
22-08-2024 19:00,58,23,26
22-08-2024 19:15,54,21,24
22-08-2024 19:30,43,18,20
22-08-2024 19:45,43,19,20
22-08-2024 20:00,48,22,23
22-08-2024 20:15,54,26,28
22-08-2024 20:30,53,28,30
22-08-2024 20:45,54,28,30
22-08-2024 21:00,54,28,30
22-08-2024 21:15,54,29,31
22-08-2024 21:30,56,29,31
22-08-2024 21:45,54,29,30
22-08-2024 22:00,54,29,30
22-08-2024 22:15,58,30,31
22-08-2024 22:30,53,28,30
22-08-2024 22:45,53,27,29
22-08-2024 23:00,54,28,30
22-08-2024 23:15,56,28,30
22-08-2024 23:30,54,29,30
22-08-2024 23:45,54,29,30
23-08-2024 00:00,56,29,30
23-08-2024 00:15,56,30,32
23-08-2024 00:30,54,30,32
23-08-2024 00:45,58,30,32
23-08-2024 01:00,58,30,32
23-08-2024 01:15,59,30,32
23-08-2024 01:30,58,28,30
23-08-2024 01:45,53,24,26
23-08-2024 02:00,42,17,18
23-08-2024 02:15,27,12,13
23-08-2024 02:30,23,10,11
23-08-2024 02:45,17,6,7
23-08-2024 03:00,13,3,4
23-08-2024 03:15,10,2,3
23-08-2024 03:30,8,2,3
23-08-2024 03:45,12,3,3
23-08-2024 04:00,8,2,3
23-08-2024 04:15,7,2,3
23-08-2024 04:30,12,3,4
23-08-2024 04:45,12,4,4
23-08-2024 05:00,15,4,6
23-08-2024 05:15,15,5,7
23-08-2024 05:30,18,6,8
23-08-2024 05:45,18,5,6
23-08-2024 06:00,8,3,4
23-08-2024 06:15,10,3,4
23-08-2024 06:30,15,4,4
23-08-2024 06:45,18,6,7
23-08-2024 07:00,17,6,8
23-08-2024 07:15,17,5,6
23-08-2024 07:30,17,5,5
23-08-2024 07:45,13,5,6
23-08-2024 08:00,17,6,7
23-08-2024 08:15,13,4,6
23-08-2024 08:30,15,5,6
23-08-2024 08:45,17,6,7
23-08-2024 09:00,20,7,8
23-08-2024 09:15,23,8,10
23-08-2024 09:30,22,6,8
23-08-2024 09:45,20,6,8
23-08-2024 10:00,17,7,9
23-08-2024 10:15,22,7,9
23-08-2024 10:30,22,7,8
23-08-2024 10:45,23,7,9
23-08-2024 11:00,15,6,7
23-08-2024 11:15,22,7,8
23-08-2024 11:30,20,7,9
23-08-2024 11:45,28,9,11
23-08-2024 12:00,27,11,13
23-08-2024 12:15,33,13,14
23-08-2024 12:30,35,15,16
23-08-2024 12:45,37,17,18
23-08-2024 13:00,42,19,20
23-08-2024 13:15,48,20,22
23-08-2024 13:30,43,19,21
23-08-2024 13:45,45,20,22
23-08-2024 14:00,50,21,23
23-08-2024 14:15,48,22,24
23-08-2024 14:30,58,28,31
23-08-2024 14:45,59,32,38
23-08-2024 15:00,58,21,24
23-08-2024 15:15,23,8,10
23-08-2024 15:30,35,15,17
23-08-2024 15:45,54,21,23
23-08-2024 16:00,53,27,29
23-08-2024 16:15,53,28,31
23-08-2024 16:30,53,27,29
23-08-2024 16:45,53,23,25
23-08-2024 17:00,38,17,18
23-08-2024 17:15,33,13,14
23-08-2024 17:30,27,12,13
23-08-2024 17:45,30,13,14
23-08-2024 18:00,43,18,19
23-08-2024 18:15,45,20,22
23-08-2024 18:30,65,25,28
23-08-2024 18:45,59,31,35
23-08-2024 19:00,61,32,37
23-08-2024 19:15,58,27,29
23-08-2024 19:30,50,22,25
23-08-2024 19:45,66,24,26
23-08-2024 20:00,78,41,50
23-08-2024 20:15,70,35,41
23-08-2024 20:30,76,39,48
23-08-2024 20:45,80,42,51
23-08-2024 21:00,71,36,44
23-08-2024 21:15,66,32,37
23-08-2024 21:30,58,30,34
23-08-2024 21:45,58,31,35
23-08-2024 22:00,65,31,36
23-08-2024 22:15,59,31,35
23-08-2024 22:30,58,30,34
23-08-2024 22:45,58,29,33
23-08-2024 23:00,56,28,31
23-08-2024 23:15,54,25,28
23-08-2024 23:30,54,22,25
23-08-2024 23:45,47,22,25
24-08-2024 00:00,51,22,25
24-08-2024 00:15,47,22,25
24-08-2024 00:30,48,22,25
24-08-2024 00:45,53,22,25
24-08-2024 01:00,47,21,24
24-08-2024 01:15,47,21,23
24-08-2024 01:30,45,20,23
24-08-2024 01:45,42,18,21
24-08-2024 02:00,38,17,19
24-08-2024 02:15,38,16,19
24-08-2024 02:30,38,15,18
24-08-2024 02:45,37,15,18
24-08-2024 03:00,37,16,19
24-08-2024 03:15,40,16,19
24-08-2024 03:30,47,17,20
24-08-2024 03:45,38,17,20
24-08-2024 04:00,43,18,21
24-08-2024 04:15,38,13,15
24-08-2024 04:30,17,4,5
24-08-2024 04:45,10,2,3
24-08-2024 05:00,8,1,1
24-08-2024 05:15,10,1,2
24-08-2024 05:30,10,2,2
24-08-2024 05:45,7,2,2
24-08-2024 06:00,8,2,3
24-08-2024 06:15,12,3,4
24-08-2024 06:30,13,4,5
24-08-2024 06:45,23,8,10
24-08-2024 07:00,35,13,15
24-08-2024 07:15,35,14,17
24-08-2024 07:30,43,16,19
24-08-2024 07:45,42,16,19
24-08-2024 08:00,38,15,17
24-08-2024 08:15,32,11,13
24-08-2024 08:30,23,8,10
24-08-2024 08:45,32,8,10
24-08-2024 09:00,22,8,10
24-08-2024 09:15,25,9,11
24-08-2024 09:30,27,10,12
24-08-2024 09:45,30,11,12
24-08-2024 10:00,20,8,9
24-08-2024 10:15,22,8,10
24-08-2024 10:30,23,9,10
24-08-2024 10:45,23,9,10
24-08-2024 11:00,20,8,10
24-08-2024 11:15,25,9,10
24-08-2024 11:30,23,8,9
24-08-2024 11:45,23,8,10
24-08-2024 12:00,23,8,10
24-08-2024 12:15,18,8,9
24-08-2024 12:30,30,11,12
24-08-2024 12:45,32,13,14
24-08-2024 13:00,27,11,12
24-08-2024 13:15,30,10,12
24-08-2024 13:30,28,10,11
24-08-2024 13:45,22,10,11
24-08-2024 14:00,28,11,12
24-08-2024 14:15,28,11,12
24-08-2024 14:30,25,10,11
24-08-2024 14:45,22,8,9
24-08-2024 15:00,18,8,9
24-08-2024 15:15,23,9,10
24-08-2024 15:30,22,8,9
24-08-2024 15:45,20,8,9
24-08-2024 16:00,20,9,10
24-08-2024 16:15,27,10,11
24-08-2024 16:30,25,10,11
24-08-2024 16:45,28,10,11
24-08-2024 17:00,25,10,12
24-08-2024 17:15,27,10,11
24-08-2024 17:30,25,11,12
24-08-2024 17:45,32,11,12
24-08-2024 18:00,23,11,12
24-08-2024 18:15,25,11,13
24-08-2024 18:30,28,11,13
24-08-2024 18:45,30,12,14
24-08-2024 19:00,30,13,14
24-08-2024 19:15,28,10,12
24-08-2024 19:30,22,8,9
24-08-2024 19:45,23,9,10
24-08-2024 20:00,32,13,15
24-08-2024 20:15,32,14,16
24-08-2024 20:30,25,9,10
24-08-2024 20:45,12,3,4
24-08-2024 21:00,7,1,2
24-08-2024 21:15,5,1,1
24-08-2024 21:30,8,2,3
24-08-2024 21:45,12,2,3
24-08-2024 22:00,8,2,3
24-08-2024 22:15,12,4,4
24-08-2024 22:30,12,3,4
24-08-2024 22:45,10,2,3
24-08-2024 23:00,3,0,1
24-08-2024 23:15,3,0,1
24-08-2024 23:30,3,0,1
24-08-2024 23:45,12,1,2
25-08-2024 00:00,13,2,3
25-08-2024 00:15,13,4,6
25-08-2024 00:30,17,5,6
25-08-2024 00:45,18,6,7
25-08-2024 01:00,23,6,7
25-08-2024 01:15,13,6,6
25-08-2024 01:30,20,5,6
25-08-2024 01:45,15,4,5
25-08-2024 02:00,22,3,4
25-08-2024 02:15,10,2,3
25-08-2024 02:30,7,2,2
25-08-2024 02:45,7,2,3
25-08-2024 03:00,12,3,4
25-08-2024 03:15,15,4,5
25-08-2024 03:30,12,4,5
25-08-2024 03:45,13,4,5
25-08-2024 04:00,10,4,4
25-08-2024 04:15,10,4,4
25-08-2024 04:30,13,4,5
25-08-2024 04:45,17,5,6
25-08-2024 05:00,18,7,8
25-08-2024 05:15,25,9,10
25-08-2024 05:30,27,10,12
25-08-2024 05:45,33,13,15
25-08-2024 06:00,35,13,14
25-08-2024 06:15,28,11,13
25-08-2024 06:30,28,11,14
25-08-2024 06:45,33,12,14
25-08-2024 07:00,36,52,52
25-08-2024 07:15,39,52,52
25-08-2024 07:30,42,16,19
25-08-2024 07:45,30,12,14
25-08-2024 08:00,35,12,14
25-08-2024 08:15,40,17,19
25-08-2024 08:30,42,16,19
25-08-2024 08:45,33,14,16
25-08-2024 09:00,30,13,15
25-08-2024 09:15,33,12,14
25-08-2024 09:30,32,12,14
25-08-2024 09:45,30,12,14
25-08-2024 10:00,30,12,13
25-08-2024 10:15,28,10,12
25-08-2024 10:30,28,11,12
25-08-2024 10:45,32,12,13
25-08-2024 11:00,35,13,15
25-08-2024 11:15,38,14,16
25-08-2024 11:30,42,19,21
